Datetime,Mission ID,Mission,Mission Attempt,Type,Doll,Rarity,Core,RESCUE_DOLL_EQUIP_TYPE,RESCUE_DOLL_EQUIP_NAME,RESCUE_DOLL_EQUIP_STAR
2020-11-13 11:05:14,104,Betrayal IV,6141,RF,XM3,4,3,,,
2020-11-13 11:05:52,104,Betrayal IV,6141,SMG,Micro Uzi,3,1,,,
2020-11-13 11:06:29,104,Betrayal IV,6141,AR,FF FNC,3,1,,,
2020-11-13 11:07:16,104,Betrayal IV,6141,MG,AAT-52,2,0,,,
2020-11-13 11:09:02,104,Betrayal IV,6142,SMG,PP-2000,2,0,,,
2020-11-13 11:09:39,104,Betrayal IV,6142,HG,M1911,2,0,,,
2020-11-13 11:10:17,104,Betrayal IV,6142,RF,FF FN49,2,0,,,
2020-11-13 11:10:54,104,Betrayal IV,6142,RF,SKS,2,0,,,
2020-11-13 11:11:41,104,Betrayal IV,6142,SMG,PP-2000,2,0,,,
2020-11-13 11:14:04,104,Betrayal IV,6143,AR,Galil,2,0,,,
2020-11-13 11:15:14,104,Betrayal IV,6143,MG,M2HB,3,1,,,
2020-11-13 11:16:01,104,Betrayal IV,6143,AR,FF F2000,2,0,,,
2020-11-13 11:29:17,104,Betrayal IV,6144,AR,Galil,2,0,,,
2020-11-13 11:29:55,104,Betrayal IV,6144,SMG,M38,2,0,,,
2020-11-13 11:30:32,104,Betrayal IV,6144,AR,Gr G3,2,0,,,
2020-11-13 11:31:10,104,Betrayal IV,6144,AR,FF F2000,2,0,,,
2020-11-13 11:35:04,104,Betrayal IV,6145,HG,FF FNP9,2,0,,,
2020-11-13 11:35:43,104,Betrayal IV,6145,AR,Galil,2,0,,,
2020-11-13 11:36:20,104,Betrayal IV,6145,HG,Makarov,3,1,,,
2020-11-13 11:36:58,104,Betrayal IV,6145,AR,Galil,2,0,,,
2020-11-13 11:37:45,104,Betrayal IV,6145,AR,Gr G3,2,0,,,
2020-11-13 11:39:39,104,Betrayal IV,6146,HG,Astra,3,1,,,
2020-11-13 11:40:17,104,Betrayal IV,6146,HG,M1911,2,0,,,
2020-11-13 11:41:27,104,Betrayal IV,6146,SMG,Micro Uzi,3,1,,,
2020-11-13 11:43:58,104,Betrayal IV,6147,HG,P38,2,0,,,
2020-11-13 11:44:36,104,Betrayal IV,6147,HG,FF FNP9,2,0,,,
2020-11-13 11:45:47,104,Betrayal IV,6147,MG,AAT-52,2,0,,,
2020-11-13 11:48:18,104,Betrayal IV,6148,MG,LWMMG,2,0,,,
2020-11-13 11:48:55,104,Betrayal IV,6148,RF,FF FN49,2,0,,,
2020-11-13 11:49:34,104,Betrayal IV,6148,AR,Galil,2,0,,,
2020-11-13 11:50:12,104,Betrayal IV,6148,MG,LWMMG,2,0,,,
2020-11-13 11:50:59,104,Betrayal IV,6148,HG,M1911,2,0,,,
2020-11-13 11:53:31,104,Betrayal IV,6149,SMG,Type64,2,0,,,
2020-11-13 11:54:11,104,Betrayal IV,6149,SMG,Type64,2,0,,,
2020-11-13 11:54:49,104,Betrayal IV,6149,AR,Galil,2,0,,,
2020-11-13 11:55:35,104,Betrayal IV,6149,RF,SKS,2,0,,,
2020-11-13 11:57:31,104,Betrayal IV,6150,SMG,M38,2,0,,,
2020-11-13 11:58:09,104,Betrayal IV,6150,RF,SKS,2,0,,,
2020-11-13 11:59:56,104,Betrayal IV,6151,SMG,M3,2,0,,,
2020-11-13 12:00:34,104,Betrayal IV,6151,AR,FF F2000,2,0,,,
2020-11-13 12:01:43,104,Betrayal IV,6151,HG,FF FNP9,2,0,,,
2020-11-13 12:02:31,104,Betrayal IV,6151,HG,P38,2,0,,,
2020-11-13 12:05:04,104,Betrayal IV,6152,HG,M9,3,1,,,
2020-11-13 12:05:41,104,Betrayal IV,6152,MG,LWMMG,2,0,,,
2020-11-13 12:06:19,104,Betrayal IV,6152,HG,P38,2,0,,,
2020-11-13 12:06:57,104,Betrayal IV,6152,HG,P38,2,0,,,
2020-11-13 12:09:52,104,Betrayal IV,6153,SMG,PP-2000,2,0,,,
2020-11-13 12:10:29,104,Betrayal IV,6153,HG,M1911,2,0,,,
2020-11-13 12:11:07,104,Betrayal IV,6153,HG,FF FNP9,2,0,,,
2020-11-13 12:11:53,104,Betrayal IV,6153,SMG,Spectre M4,2,0,,,
2020-11-13 12:14:12,104,Betrayal IV,6154,RF,FF FN49,2,0,,,
2020-11-13 12:15:22,104,Betrayal IV,6154,AR,FF F2000,2,0,,,
2020-11-13 12:18:21,104,Betrayal IV,6155,RF,FF FN49,2,0,,,
2020-11-13 12:18:58,104,Betrayal IV,6155,AR,Gr G3,2,0,,,
2020-11-13 12:19:35,104,Betrayal IV,6155,HG,FF FNP9,2,0,,,
2020-11-13 12:20:22,104,Betrayal IV,6155,MG,AAT-52,2,0,,,
2020-11-13 15:15:33,104,Betrayal IV,6156,SMG,Spectre M4,2,0,,,
2020-11-13 15:16:11,104,Betrayal IV,6156,AR,AK-47,3,1,,,
2020-11-13 15:16:48,104,Betrayal IV,6156,SMG,PP-2000,2,0,,,
2020-11-13 15:17:35,104,Betrayal IV,6156,HG,M9,3,1,,,
2020-11-13 15:19:31,104,Betrayal IV,6157,HG,P38,2,0,,,
2020-11-13 15:20:08,104,Betrayal IV,6157,AR,Gr G3,2,0,,,
2020-11-13 15:20:46,104,Betrayal IV,6157,AR,FF F2000,2,0,,,
2020-11-13 15:21:23,104,Betrayal IV,6157,SMG,PP-2000,2,0,,,
2020-11-13 15:25:48,104,Betrayal IV,6158,SMG,M3,2,0,,,
2020-11-13 15:26:26,104,Betrayal IV,6158,AR,Gr G3,2,0,,,
2020-11-13 15:27:03,104,Betrayal IV,6158,SMG,Micro Uzi,3,1,,,
2020-11-13 15:29:47,104,Betrayal IV,6159,RF,SKS,2,0,,,
2020-11-13 15:30:25,104,Betrayal IV,6159,AR,FF F2000,2,0,,,
2020-11-13 15:31:02,104,Betrayal IV,6159,RF,SKS,2,0,,,
2020-11-13 15:31:40,104,Betrayal IV,6159,RF,SKS,2,0,,,
2020-11-13 15:32:27,104,Betrayal IV,6159,SMG,Spectre M4,2,0,,,
2020-11-13 15:51:23,104,Betrayal IV,6160,HG,Bren Ten,2,0,,,
2020-11-13 15:52:01,104,Betrayal IV,6160,AR,Gr G3,2,0,,,
2020-11-13 15:52:39,104,Betrayal IV,6160,RF,FF FN49,2,0,,,
2020-11-13 15:53:16,104,Betrayal IV,6160,SMG,Ingram,3,1,,,
2020-11-13 15:54:05,104,Betrayal IV,6160,SMG,M3,2,0,,,
2020-11-13 15:56:00,104,Betrayal IV,6161,RF,FF FN49,2,0,,,
2020-11-13 15:56:38,104,Betrayal IV,6161,MG,MG42,3,1,,,
2020-11-13 15:57:15,104,Betrayal IV,6161,HG,FF FNP9,2,0,,,
2020-11-13 15:57:52,104,Betrayal IV,6161,HG,P38,2,0,,,
2020-11-13 15:58:40,104,Betrayal IV,6161,HG,FF FNP9,2,0,,,
2020-11-13 16:00:26,104,Betrayal IV,6162,HG,P38,2,0,,,
2020-11-13 16:01:04,104,Betrayal IV,6162,MG,MG34,2,0,,,
2020-11-13 16:01:41,104,Betrayal IV,6162,HG,Bren Ten,2,0,,,
2020-11-13 16:02:18,104,Betrayal IV,6162,MG,LWMMG,2,0,,,
2020-11-13 16:03:06,104,Betrayal IV,6162,SMG,M3,2,0,,,
2020-11-13 16:07:51,104,Betrayal IV,6163,HG,P38,2,0,,,
2020-11-13 16:08:29,104,Betrayal IV,6163,MG,AAT-52,2,0,,,
2020-11-13 16:09:06,104,Betrayal IV,6163,SMG,M3,2,0,,,
2020-11-13 16:09:43,104,Betrayal IV,6163,MG,LWMMG,2,0,,,
2020-11-13 16:10:30,104,Betrayal IV,6163,RF,SKS,2,0,,,
2020-11-13 16:12:54,104,Betrayal IV,6164,SMG,Spectre M4,2,0,,,
2020-11-13 16:13:31,104,Betrayal IV,6164,SMG,Ingram,3,1,,,
2020-11-13 16:14:09,104,Betrayal IV,6164,SMG,M3,2,0,,,
2020-11-13 16:14:55,104,Betrayal IV,6164,SMG,Type64,2,0,,,
2020-11-13 16:17:47,104,Betrayal IV,6165,SMG,Spectre M4,2,0,,,
2020-11-13 16:18:24,104,Betrayal IV,6165,AR,Galil,2,0,,,
2020-11-13 16:19:01,104,Betrayal IV,6165,RF,FF FN49,2,0,,,
2020-11-13 16:23:44,104,Betrayal IV,6166,SMG,Type64,2,0,,,
2020-11-13 16:24:22,104,Betrayal IV,6166,MG,MG34,2,0,,,
2020-11-13 16:25:00,104,Betrayal IV,6166,MG,AAT-52,2,0,,,
2020-11-13 16:25:47,104,Betrayal IV,6166,RF,SKS,2,0,,,
2020-11-13 16:27:43,104,Betrayal IV,6167,HG,M9,3,1,,,
2020-11-13 16:28:21,104,Betrayal IV,6167,AR,Galil,2,0,,,
2020-11-13 16:29:31,104,Betrayal IV,6167,AR,FF FNC,3,1,,,
2020-11-13 16:30:19,104,Betrayal IV,6167,SMG,M38,2,0,,,
2020-11-13 22:35:56,10382,Open Bag Surprise,64,MG,MG42,3,1,,,
2020-11-13 22:36:34,10382,Open Bag Surprise,64,HG,FF FNP9,2,0,,,
2020-11-13 22:37:41,10382,Open Bag Surprise,65,MG,M2HB,3,1,,,
2020-11-13 22:38:05,10382,Open Bag Surprise,65,MG,AAT-52,2,0,,,
2020-11-13 22:38:23,10382,Open Bag Surprise,65,HG,FF FNP9,2,0,,,
2020-11-13 22:39:08,10382,Open Bag Surprise,66,SMG,Spectre M4,2,0,,,
2020-11-13 22:39:33,10382,Open Bag Surprise,66,RF,SKS,2,0,,,
2020-11-13 22:39:51,10382,Open Bag Surprise,66,MG,LWMMG,2,0,,,
2020-11-13 22:40:38,10382,Open Bag Surprise,67,AR,Gr G3,2,0,,,
2020-11-13 22:41:03,10382,Open Bag Surprise,67,AR,FF F2000,2,0,,,
2020-11-13 22:41:20,10382,Open Bag Surprise,67,SMG,Type64,2,0,,,
2020-11-13 22:42:21,10382,Open Bag Surprise,68,HG,FF FNP9,2,0,,,
2020-11-13 22:42:45,10382,Open Bag Surprise,68,RF,FF FN49,2,0,,,
2020-11-13 22:43:03,10382,Open Bag Surprise,68,AR,Gr G3,2,0,,,
2020-11-13 22:43:55,10382,Open Bag Surprise,69,HG,M1911,2,0,,,
2020-11-13 22:44:32,10382,Open Bag Surprise,69,HG,FF FNP9,2,0,,,
2020-11-13 22:47:18,40,Eradicate the Disturbance,271,RF,SVT-38,2,0,,,
2020-11-13 22:47:44,40,Eradicate the Disturbance,271,RF,G43,2,0,,,
2020-11-13 22:48:30,40,Eradicate the Disturbance,271,SMG,PP-2000,2,0,,,
2020-11-13 22:48:45,40,Eradicate the Disturbance,271,AR,SIG-510,2,0,,,
2020-11-13 22:49:57,40,Eradicate the Disturbance,272,SMG,m45,2,0,,,
2020-11-13 22:50:22,40,Eradicate the Disturbance,272,HG,P38,2,0,,,
2020-11-13 22:50:49,40,Eradicate the Disturbance,272,MG,MG34,2,0,,,
2020-11-13 22:51:04,40,Eradicate the Disturbance,272,AR,SIG-510,2,0,,,
2020-11-13 22:52:06,60,Late Farewell,155,RF,FF FN49,2,0,,,
2020-11-13 22:53:43,60,Late Farewell,155,RF,FF FN49,2,0,,,
2020-11-13 22:54:11,60,Late Farewell,155,HG,PPK,2,0,,,
2020-11-13 22:57:34,60,Late Farewell,155,AR,Galil,2,0,,,
2020-11-13 22:58:39,90029,Eagle and Jackdaw I,1286,,,,,IOP T2 Exoskeleton,IOP T2 Exoskeleton,3
2020-11-13 22:59:03,90029,Eagle and Jackdaw I,1286,,,,,BM 3-12X40,BM 3-12X40,2
2020-11-13 22:59:47,90029,Eagle and Jackdaw I,1286,,,,,PEQ-2,PEQ-2,2
2020-11-13 23:27:14,90029,Eagle and Jackdaw I,1287,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:27:39,90029,Eagle and Jackdaw I,1287,,,,,Camouflage Cape,Camouflage Cape,3
2020-11-13 23:28:23,90029,Eagle and Jackdaw I,1287,,,,,Camouflage Cape,Camouflage Cape,3
2020-11-13 23:28:48,90029,Eagle and Jackdaw I,1287,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:29:40,90029,Eagle and Jackdaw I,1288,,,,,EOT 506,EOT 506,2
2020-11-13 23:30:05,90029,Eagle and Jackdaw I,1288,,,,,LRA 2-12x50,LRA 2-12x50,3
2020-11-13 23:30:50,90029,Eagle and Jackdaw I,1288,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:33:31,90029,Eagle and Jackdaw I,1290,,,,,PEQ-5,PEQ-5,3
2020-11-13 23:33:56,90029,Eagle and Jackdaw I,1290,,,,,#00 Buckshot,#00 Buckshot,4
2020-11-13 23:34:41,90029,Eagle and Jackdaw I,1290,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2020-11-13 23:35:06,90029,Eagle and Jackdaw I,1290,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:37:38,90029,Eagle and Jackdaw I,1291,,,,,AMP COMPM2,AMP COMPM2,2
2020-11-13 23:38:02,90029,Eagle and Jackdaw I,1291,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2020-11-13 23:38:27,90029,Eagle and Jackdaw I,1291,,,,,AMP COMPM2,AMP COMPM2,2
2020-11-13 23:38:52,90029,Eagle and Jackdaw I,1291,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:39:16,90029,Eagle and Jackdaw I,1291,,,,,#0 Buckshot,#0 Buckshot,3
2020-11-13 23:40:22,90029,Eagle and Jackdaw I,1292,,,,,EOT 506,EOT 506,2
2020-11-13 23:40:47,90029,Eagle and Jackdaw I,1292,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2020-11-13 23:41:32,90029,Eagle and Jackdaw I,1292,,,,,EOT 512,EOT 512,3
2020-11-13 23:42:37,90029,Eagle and Jackdaw I,1293,,,,,AMP COMPM4,AMP COMPM4,3
2020-11-13 23:43:02,90029,Eagle and Jackdaw I,1293,,,,,Type 2 Armor Plate,Type 2 Armor Plate,4
2020-11-13 23:43:47,90029,Eagle and Jackdaw I,1293,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2020-11-13 23:44:12,90029,Eagle and Jackdaw I,1293,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2020-11-13 23:45:03,90029,Eagle and Jackdaw I,1294,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,4
2020-11-13 23:45:27,90029,Eagle and Jackdaw I,1294,,,,,AMP COMPM2,AMP COMPM2,2
2020-11-13 23:45:52,90029,Eagle and Jackdaw I,1294,,,,,AC1 Suppressor,AC1 Suppressor,2
2020-11-13 23:46:17,90029,Eagle and Jackdaw I,1294,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:46:42,90029,Eagle and Jackdaw I,1294,,,,,AC2 Suppressor,AC2 Suppressor,3
2020-11-13 23:48:57,90029,Eagle and Jackdaw I,1295,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:49:22,90029,Eagle and Jackdaw I,1295,,,,,Type 2 Armor Plate,Type 2 Armor Plate,4
2020-11-13 23:50:06,90029,Eagle and Jackdaw I,1295,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2020-11-13 23:51:11,90029,Eagle and Jackdaw I,1296,,,,,#00 Buckshot,#00 Buckshot,4
2020-11-13 23:51:36,90029,Eagle and Jackdaw I,1296,,,,,AC2 Suppressor,AC2 Suppressor,3
2020-11-13 23:52:01,90029,Eagle and Jackdaw I,1296,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2020-11-13 23:52:26,90029,Eagle and Jackdaw I,1296,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2020-11-13 23:52:51,90029,Eagle and Jackdaw I,1296,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-13 23:53:37,90029,Eagle and Jackdaw I,1297,,,,,IOP T2 Exoskeleton,IOP T2 Exoskeleton,3
2020-11-13 23:54:02,90029,Eagle and Jackdaw I,1297,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2020-11-13 23:54:47,90029,Eagle and Jackdaw I,1297,,,,,AC1 Suppressor,AC1 Suppressor,2
2020-11-13 23:55:12,90029,Eagle and Jackdaw I,1297,,,,,#0 Buckshot,#0 Buckshot,3
2020-11-13 23:56:10,90029,Eagle and Jackdaw I,1298,,,,,AMP COMPM4,AMP COMPM4,3
2020-11-13 23:56:35,90029,Eagle and Jackdaw I,1298,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2020-11-13 23:57:20,90029,Eagle and Jackdaw I,1298,,,,,BM 3-12X40,BM 3-12X40,2
2020-11-13 23:57:45,90029,Eagle and Jackdaw I,1298,,,,,#1 Buckshot,#1 Buckshot,2
2020-11-13 23:58:38,90029,Eagle and Jackdaw I,1299,,,,,JSP High-Velocity Ammo,JSP High-Velocity Ammo,3
2020-11-13 23:59:02,90029,Eagle and Jackdaw I,1299,,,,,Urban Camouflage Cape,Urban Camouflage Cape,4
2020-11-13 23:59:27,90029,Eagle and Jackdaw I,1299,,,,,#0 Buckshot,#0 Buckshot,3
2020-11-13 23:59:52,90029,Eagle and Jackdaw I,1299,,,,,AMP COMPM4,AMP COMPM4,3
2020-11-14 00:03:21,104,Betrayal IV,6168,SMG,PP-2000,2,0,,,
2020-11-14 00:03:57,104,Betrayal IV,6168,SMG,PP-2000,2,0,,,
2020-11-14 00:04:33,104,Betrayal IV,6168,AR,FF F2000,2,0,,,
2020-11-14 00:05:19,104,Betrayal IV,6168,HG,M1911,2,0,,,
2020-11-14 00:34:46,104,Betrayal IV,6169,SMG,Type64,2,0,,,
2020-11-14 00:35:24,104,Betrayal IV,6169,AR,Galil,2,0,,,
2020-11-14 00:36:03,104,Betrayal IV,6169,SMG,M38,2,0,,,
2020-11-14 00:36:40,104,Betrayal IV,6169,HG,P38,2,0,,,
2020-11-14 00:37:27,104,Betrayal IV,6169,HG,FF FNP9,2,0,,,
2020-11-14 00:47:18,104,Betrayal IV,6170,MG,MG42,3,1,,,
2020-11-14 00:48:00,104,Betrayal IV,6170,SMG,Type64,2,0,,,
2020-11-14 00:49:12,104,Betrayal IV,6170,AR,FF F2000,2,0,,,
2020-11-14 00:50:01,104,Betrayal IV,6170,HG,P38,2,0,,,
2020-11-14 12:38:45,104,Betrayal IV,6171,HG,M1911,2,0,,,
2020-11-14 12:39:22,104,Betrayal IV,6171,SMG,Type64,2,0,,,
2020-11-14 12:39:59,104,Betrayal IV,6171,AR,Gr G3,2,0,,,
2020-11-14 12:40:36,104,Betrayal IV,6171,AR,Galil,2,0,,,
2020-11-14 12:41:22,104,Betrayal IV,6171,SMG,PP-2000,2,0,,,
2020-11-14 12:43:44,104,Betrayal IV,6172,AR,Gr G3,2,0,,,
2020-11-14 12:44:52,104,Betrayal IV,6172,HG,M1911,2,0,,,
2020-11-14 12:45:38,104,Betrayal IV,6172,AR,Gr G3,2,0,,,
2020-11-14 12:47:23,104,Betrayal IV,6173,MG,M2HB,3,1,,,
2020-11-14 12:48:01,104,Betrayal IV,6173,MG,LWMMG,2,0,,,
2020-11-14 12:48:38,104,Betrayal IV,6173,MG,MG34,2,0,,,
2020-11-14 12:49:15,104,Betrayal IV,6173,SMG,M3,2,0,,,
2020-11-14 12:51:55,104,Betrayal IV,6174,SMG,Type64,2,0,,,
2020-11-14 12:52:32,104,Betrayal IV,6174,RF,FF FN49,2,0,,,
2020-11-14 12:53:41,104,Betrayal IV,6174,MG,MG42,3,1,,,
2020-11-14 12:54:28,104,Betrayal IV,6174,MG,AAT-52,2,0,,,
2020-11-14 12:56:48,104,Betrayal IV,6175,SMG,PP-2000,2,0,,,
2020-11-14 12:57:56,104,Betrayal IV,6175,MG,MG34,2,0,,,
2020-11-14 12:58:42,104,Betrayal IV,6175,RF,SKS,2,0,,,
2020-11-14 13:00:46,104,Betrayal IV,6176,RF,FF FN49,2,0,,,
2020-11-14 13:01:23,104,Betrayal IV,6176,SMG,M38,2,0,,,
2020-11-14 13:02:01,104,Betrayal IV,6176,SMG,PP-2000,2,0,,,
2020-11-14 13:02:37,104,Betrayal IV,6176,SMG,Spectre M4,2,0,,,
2020-11-14 13:03:23,104,Betrayal IV,6176,AR,FF FNC,3,1,,,
2020-11-14 16:09:33,104,Betrayal IV,6177,AR,Gr G3,2,0,,,
2020-11-14 16:10:09,104,Betrayal IV,6177,HG,P38,2,0,,,
2020-11-14 16:11:17,104,Betrayal IV,6177,HG,M1911,2,0,,,
2020-11-14 16:12:03,104,Betrayal IV,6177,AR,FF FNC,3,1,,,
2020-11-14 16:14:42,104,Betrayal IV,6178,RF,SKS,2,0,,,
2020-11-14 16:15:19,104,Betrayal IV,6178,HG,C96,3,1,,,
2020-11-14 16:15:55,104,Betrayal IV,6178,HG,M1911,2,0,,,
2020-11-14 16:16:42,104,Betrayal IV,6178,SMG,Spectre M4,2,0,,,
2020-11-15 02:34:34,10382,Open Bag Surprise,70,SMG,PP-2000,2,0,,,
2020-11-15 02:34:59,10382,Open Bag Surprise,70,SMG,M3,2,0,,,
2020-11-15 02:35:16,10382,Open Bag Surprise,70,SMG,PP-2000,2,0,,,
2020-11-15 02:36:04,10382,Open Bag Surprise,71,HG,M1911,2,0,,,
2020-11-15 02:36:27,10382,Open Bag Surprise,71,MG,LWMMG,2,0,,,
2020-11-15 02:36:44,10382,Open Bag Surprise,71,RF,FF FN49,2,0,,,
2020-11-15 02:37:52,10382,Open Bag Surprise,72,HG,FF FNP9,2,0,,,
2020-11-15 02:38:29,10382,Open Bag Surprise,72,MG,LWMMG,2,0,,,
2020-11-15 02:39:18,10382,Open Bag Surprise,73,MG,LWMMG,2,0,,,
2020-11-15 02:39:55,10382,Open Bag Surprise,73,HG,Bren Ten,2,0,,,
2020-11-15 02:40:46,10382,Open Bag Surprise,74,HG,P38,2,0,,,
2020-11-15 02:41:24,10382,Open Bag Surprise,74,MG,MG34,2,0,,,
2020-11-15 02:42:10,10382,Open Bag Surprise,75,AR,FF F2000,2,0,,,
2020-11-15 02:42:46,10382,Open Bag Surprise,75,SMG,M38,2,0,,,
2020-11-15 02:43:46,90029,Eagle and Jackdaw I,1300,,,,,BM 3-12X40,BM 3-12X40,2
2020-11-15 02:44:10,90029,Eagle and Jackdaw I,1300,,,,,AMP COMPM2,AMP COMPM2,2
2020-11-15 02:44:34,90029,Eagle and Jackdaw I,1300,,,,,#1 Buckshot,#1 Buckshot,2
2020-11-15 02:44:58,90029,Eagle and Jackdaw I,1300,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,4
2020-11-15 02:46:47,20,Termination,112,RF,FF FN49,2,0,,,
2020-11-15 02:47:23,20,Termination,112,AR,SIG-510,2,0,,,
2020-11-15 02:47:59,20,Termination,112,SMG,IDW,2,0,,,
2020-11-15 02:48:14,20,Termination,112,AR,L85A1,2,0,,,
2020-11-15 20:39:15,104,Betrayal IV,6179,SMG,Spectre M4,2,0,,,
2020-11-15 20:39:51,104,Betrayal IV,6179,HG,FF FNP9,2,0,,,
2020-11-15 20:40:28,104,Betrayal IV,6179,SMG,M3,2,0,,,
2020-11-15 20:41:04,104,Betrayal IV,6179,AR,Galil,2,0,,,
2020-11-15 20:43:31,104,Betrayal IV,6180,HG,P38,2,0,,,
2020-11-15 20:44:08,104,Betrayal IV,6180,HG,P38,2,0,,,
2020-11-15 20:45:16,104,Betrayal IV,6180,HG,Makarov,3,1,,,
2020-11-15 20:46:01,104,Betrayal IV,6180,MG,M2HB,3,1,,,
2020-11-15 20:48:21,104,Betrayal IV,6181,SMG,Ingram,3,1,,,
2020-11-15 20:48:58,104,Betrayal IV,6181,SMG,Spectre M4,2,0,,,
2020-11-15 20:49:35,104,Betrayal IV,6181,AR,Gr G3,2,0,,,
2020-11-15 20:50:20,104,Betrayal IV,6181,SMG,Spectre M4,2,0,,,
2020-11-15 20:52:05,104,Betrayal IV,6182,MG,MG34,2,0,,,
2020-11-15 20:52:41,104,Betrayal IV,6182,SMG,M38,2,0,,,
2020-11-15 20:53:17,104,Betrayal IV,6182,RF,SKS,2,0,,,
2020-11-15 20:53:54,104,Betrayal IV,6182,MG,AAT-52,2,0,,,
2020-11-15 20:54:40,104,Betrayal IV,6182,SMG,M3,2,0,,,
2020-11-15 22:06:34,10382,Open Bag Surprise,76,HG,M1911,2,0,,,
2020-11-15 22:06:59,10382,Open Bag Surprise,76,MG,LWMMG,2,0,,,
